partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
7433,17,Sport,Amarelo,André Felipe Ribeiro de Souza,90.0,Atacante,73
7433,17,Sao Paulo,Amarelo,Liziero,14.0,Meio-campo,43
7433,17,Sport,Amarelo,Paulinho Moccelin,94.0,Meio-campo,79
7433,17,Sao Paulo,Amarelo,Léo Pelé,16.0,Zagueiro,85
7435,17,Fluminense,Amarelo,Abel Hernández,32.0,Atacante,56
7435,17,Atletico-MG,Amarelo,Eduardo Sasha,18.0,Atacante,90+5
7435,17,Atletico-MG,Amarelo,Hulk,7.0,Atacante,22
7435,17,Fluminense,Amarelo,Yago Rocha,20.0,Meio-campo,63
7435,17,Fluminense,Amarelo,Luiz Henrique,34.0,Meio-campo,15
7435,17,Atletico-MG,Amarelo,Nathan Silva,40.0,Zagueiro,38
7434,17,America-MG,Amarelo,Fabrício Daniel de Souza,13.0,Meio-campo,54
7434,17,America-MG,Amarelo,Marcelo Toscano,90.0,Atacante,75
7436,18,Chapecoense,Amarelo,Moisés Ribeiro Santos,5.0,Zagueiro,90
7436,18,Sport,Amarelo,Thiago Neves,30.0,Meio-campo,78
7436,18,Sport,Vermelho,Thiago Neves,30.0,Meio-campo,82
7437,18,Santos,Amarelo,Felipe Jonatan,3.0,Zagueiro,76
7437,18,Santos,Amarelo,Carlos Andrés Sánchez,7.0,Meio-campo,5
7437,18,Flamengo,Amarelo,Bruno Viana,30.0,Zagueiro,37
7437,18,Flamengo,Amarelo,Mauricio Isla,44.0,Zagueiro,7
7437,18,Santos,Amarelo,Jean Mota Oliveira de Souza,41.0,Meio-campo,77
7437,18,Santos,Amarelo,Robson Reis,26.0,Zagueiro,34
7437,18,Flamengo,Amarelo,Gustavo Henrique Vernes,2.0,Zagueiro,54
7437,18,Flamengo,Amarelo,Diego Ribas,10.0,Meio-campo,30
7438,18,Corinthians,Amarelo,João Victor da Silva Marcelino,33.0,Zagueiro,90+2
7438,18,Gremio,Vermelho,Maicon,8.0,Meio-campo,80
7438,18,Gremio,Amarelo,Maicon,8.0,Meio-campo,80
7438,18,Corinthians,Amarelo,Cássio Ramos,12.0,Goleiro,89
7439,18,Palmeiras,Amarelo,Felipe Melo,30.0,Meio-campo,88
7439,18,Palmeiras,Amarelo,José Rafael Vivian,8.0,Meio-campo,69
7439,18,Palmeiras,Amarelo,Deyverson,16.0,Atacante,82
7440,18,Ceara,Amarelo,Jael,9.0,Atacante,66
7440,18,America-MG,Amarelo,Fabrício Daniel de Souza,13.0,Meio-campo,52
7440,18,Ceara,Amarelo,Vinícius,29.0,Meio-campo,21
7441,18,Sao Paulo,Amarelo,Luciano da Rocha Neves,11.0,Atacante,90+4
7441,18,Sao Paulo,Amarelo,Igor Vinícius,2.0,Meio-campo,72
7441,18,Sao Paulo,Amarelo,Léo Pelé,16.0,Zagueiro,41
7441,18,Juventude,Amarelo,William Matheus,66.0,Zagueiro,84
7441,18,Sao Paulo,Amarelo,João Miranda de Souza Filho,22.0,Zagueiro,90+1
7441,18,Sao Paulo,Amarelo,Luan Vinícius da Silva Santos,13.0,Meio-campo,55
7441,18,Juventude,Amarelo,Ricardo Bueno,9.0,Atacante,44
7442,18,Internacional,Amarelo,Carlos Palacios,16.0,Atacante,78
7442,18,Atletico-GO,Amarelo,Zé Roberto,9.0,Atacante,59
7442,18,Internacional,Amarelo,Rodrigo Dourado,13.0,Meio-campo,61
7443,18,Bragantino,Amarelo,Aderlan Silva,13.0,Zagueiro,88
7443,18,Bragantino,Amarelo,Jadsom,5.0,Meio-campo,71
7443,18,Atletico-MG,Amarelo,Matheus Mendes,31.0,Goleiro,90
7443,18,Atletico-MG,Amarelo,Danilo Neves,37.0,Meio-campo,31
7443,18,Bragantino,Amarelo,Léo Ortiz,3.0,Zagueiro,87
7443,18,Atletico-MG,Amarelo,Nathan Allan de Souza,23.0,Meio-campo,90+1
7443,18,Atletico-MG,Amarelo,Eduardo Sasha,18.0,Atacante,89
7444,18,Fluminense,Amarelo,Nino,33.0,Zagueiro,40
7444,18,Bahia,Amarelo,Gilberto Oliveira Souza Junior,9.0,Atacante,77
7444,18,Bahia,Amarelo,Rossicley Pereira da Silva,7.0,Meio-campo,29
7444,18,Fluminense,Amarelo,André,35.0,Meio-campo,45+1
7444,18,Bahia,Amarelo,Germán Conti,5.0,Zagueiro,90+6
7444,18,Bahia,Amarelo,Patrick de Lucca,45.0,Meio-campo,35
7445,18,Fortaleza,Amarelo,Igor Torres,77.0,Atacante,77
7445,18,Cuiaba,Amarelo,Pepê,8.0,Meio-campo,90+2
7445,18,Cuiaba,Amarelo,Jenison de Jesus Brito e Brito,9.0,Atacante,68
7445,18,Fortaleza,Amarelo,Felipe,15.0,Meio-campo,90+3
7445,18,Cuiaba,Amarelo,Rafael Elias,19.0,Atacante,90+5
7445,18,Cuiaba,Amarelo,Yuri Oliveira Lima,16.0,Meio-campo,73
7445,18,Cuiaba,Amarelo,Clayson Henrique da Silva Vieira,10.0,Meio-campo,16
7405,14,Fluminense,Amarelo,Jhon Arias,21.0,Atacante,36
7405,14,Fluminense,Amarelo,Samuel Xavier,2.0,Zagueiro,71
7405,14,Juventude,Amarelo,Matheus Jesus,8.0,Meio-campo,35
7446,19,Bahia,Amarelo,Juninho Capixaba,29.0,Zagueiro,85
7446,19,Bahia,Amarelo,Matheus Teixeira,32.0,Goleiro,37
7446,19,Bahia,Amarelo,Patrick de Lucca,45.0,Meio-campo,80
7446,19,Fortaleza,Amarelo,Cristian Chagas Tarouco,44.0,Zagueiro,90+5
7447,19,Cuiaba,Amarelo,Elton Rodrigues Brandão,18.0,Atacante,89
7447,19,Cuiaba,Amarelo,Camilo Reijers,8.0,Meio-campo,28
7447,19,Cuiaba,Amarelo,Yuri Oliveira Lima,15.0,Meio-campo,78
7447,19,Santos,Amarelo,Marcos Guilherme,23.0,Atacante,75
7448,19,Athletico-PR,Amarelo,Nikão,11.0,Meio-campo,17
7448,19,Sport,Amarelo,Hernanes,8.0,Meio-campo,25
7448,19,Sport,Amarelo,Mailson,1.0,Goleiro,81
7448,19,Sport,Vermelho,Hernanes,8.0,Meio-campo,67
7449,19,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,4.0,Zagueiro,62
7449,19,Juventude,Amarelo,Capixaba,7.0,Atacante,89
7449,19,Juventude,Amarelo,William Matheus,66.0,Zagueiro,68
7449,19,Corinthians,Amarelo,Fagner,23.0,Zagueiro,90+7
7449,19,Corinthians,Amarelo,Gustavo Mosquito,19.0,Meio-campo,30
7449,19,Juventude,Amarelo,Paulo,96.0,Zagueiro,83
7449,19,Juventude,Amarelo,Dawhan,78.0,Meio-campo,7
7456,20,Athletico-PR,Amarelo,Abner Vinícius,16.0,Zagueiro,45+1
7456,20,America-MG,Amarelo,Felipe Azevedo,11.0,Meio-campo,24
7457,20,Juventude,Amarelo,Marcos Vinicios,77.0,Atacante,50
7457,20,Cuiaba,Amarelo,Clayson Henrique da Silva Vieira,10.0,Meio-campo,90+7
7457,20,Cuiaba,Amarelo,Jenison de Jesus Brito e Brito,18.0,Atacante,73
7457,20,Cuiaba,Amarelo,João Lucas,2.0,Zagueiro,45+4
7457,20,Cuiaba,Vermelho,Clayson Henrique da Silva Vieira,10.0,Meio-campo,90+7
7457,20,Juventude,Amarelo,William Matheus,66.0,Zagueiro,90+7
7457,20,Juventude,Amarelo,Dawhan,78.0,Meio-campo,12
7457,20,Cuiaba,Amarelo,Yuri Oliveira Lima,17.0,Meio-campo,83
7457,20,Cuiaba,Amarelo,Elton Rodrigues Brandão,9.0,Atacante,51
7458,20,Bragantino,Amarelo,Tomás Cuello,28.0,Meio-campo,78
7458,20,Bragantino,Amarelo,Weverton,17.0,Zagueiro,52
7458,20,Chapecoense,Amarelo,Busanello,6.0,Zagueiro,37
7458,20,Bragantino,Amarelo,Bruno Praxedes,25.0,Meio-campo,90
7458,20,Bragantino,Amarelo,Hélio Junio Nunes de Castro,11.0,Atacante,76
7458,20,Chapecoense,Amarelo,Anselmo Ramon,9.0,Atacante,89
7458,20,Bragantino,Vermelho,Artur Victor Guimarães,7.0,Meio-campo,90+2
7459,20,Bahia,Amarelo,Germán Conti,5.0,Zagueiro,89
7459,20,Bahia,Amarelo,Raniele,14.0,Zagueiro,63
7459,20,Santos,Amarelo,Lucas Braga Ribeiro,30.0,Meio-campo,78
7459,20,Bahia,Amarelo,Nino Paraíba,2.0,Zagueiro,75
7459,20,Bahia,Amarelo,Eugenio Isnaldo,17.0,Meio-campo,33
7462,20,Flamengo,Amarelo,Pedro,21.0,Atacante,26
7462,20,Palmeiras,Vermelho,José Rafael Vivian,8.0,Meio-campo,90+5
7462,20,Flamengo,Amarelo,Victor Vinícius Coelho Santos,11.0,Atacante,84
7461,20,Fortaleza,Amarelo,Tinga,2.0,Zagueiro,43
7461,20,Atletico-MG,Amarelo,Mariano Ferreira Filho,25.0,Zagueiro,34
7461,20,Atletico-MG,Amarelo,Jair Rodrigues Júnior,8.0,Meio-campo,58
7463,20,Atletico-GO,Amarelo,Igor Aquino da Silva,6.0,Zagueiro,49
7463,20,Atletico-GO,Amarelo,Willian Maranhão,5.0,Meio-campo,10
7463,20,Corinthians,Amarelo,Raul Gustavo Pereira Bicalho,34.0,Zagueiro,5
7463,20,Atletico-GO,Amarelo,Zé Roberto,9.0,Atacante,76
7463,20,Atletico-GO,Amarelo,João Paulo,10.0,Atacante,23
7463,20,Corinthians,Amarelo,Fábio Santos,26.0,Zagueiro,90+3
7464,20,Fluminense,Amarelo,André,35.0,Meio-campo,85
7464,20,Fluminense,Amarelo,Nino,33.0,Zagueiro,58
7464,20,Sao Paulo,Amarelo,Gabriel Neves,15.0,Meio-campo,86
7464,20,Sao Paulo,Amarelo,João Miranda de Souza Filho,22.0,Zagueiro,76
7464,20,Fluminense,Amarelo,Raúl Bobadilla,19.0,Atacante,90+6
7464,20,Fluminense,Amarelo,Luccas Claro,4.0,Zagueiro,72
7464,20,Fluminense,Amarelo,Fred,9.0,Atacante,57
7464,20,Sao Paulo,Amarelo,Emiliano Rigoni,77.0,Atacante,80
7464,20,Sao Paulo,Amarelo,Igor Gomes,26.0,Meio-campo,36
7465,20,Sport,Amarelo,Marcão,77.0,Meio-campo,85
7465,20,Sport,Amarelo,Hayner,2.0,Zagueiro,58
7465,20,Internacional,Amarelo,Yuri Alberto,11.0,Atacante,61
7465,20,Sport,Amarelo,André Felipe Ribeiro de Souza,90.0,Atacante,60
7465,20,Sport,Amarelo,Sander Henrique Bortolotto,56.0,Zagueiro,29
7466,21,Chapecoense,Amarelo,Anderson Leite Moraes,26.0,Meio-campo,41
7466,21,Palmeiras,Amarelo,Patrick de Paula,5.0,Meio-campo,4
7466,21,Chapecoense,Amarelo,Bruno da Silva Costa,7.0,Atacante,64
7466,21,Palmeiras,Amarelo,Felipe Melo,30.0,Meio-campo,59
7467,21,Athletico-PR,Amarelo,Bissoli,17.0,Atacante,79
7467,21,Athletico-PR,Amarelo,Nikão,11.0,Meio-campo,60
7467,21,Juventude,Amarelo,Douglas Friedrich,32.0,Goleiro,59
7467,21,Athletico-PR,Amarelo,Ivaldo,27.0,Zagueiro,84
7467,21,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,26.0,Meio-campo,64
7467,21,Athletico-PR,Amarelo,Nicolas,8.0,Zagueiro,45+4
7467,21,Juventude,Vermelho,Rafael Forster,12.0,Zagueiro,22
7468,21,Atletico-MG,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,15
7468,21,Sport,Amarelo,Paulinho Moccelin,94.0,Meio-campo,32
7468,21,Atletico-MG,Amarelo,Danilo Neves,37.0,Meio-campo,83
7468,21,Sport,Amarelo,Rafael Thyere de Albuquerque Marques,15.0,Zagueiro,90+8
7468,21,Sport,Amarelo,Santiago Tréllez,9.0,Meio-campo,12
7470,21,Ceara,Amarelo,Messias Rodrigues da Silva Júnior,3.0,Zagueiro,25
7470,21,Santos,Amarelo,Guilherme Camacho,29.0,Meio-campo,43
7470,21,Ceara,Amarelo,Erick,97.0,Atacante,90
7470,21,Ceara,Amarelo,Kelvyn,70.0,Meio-campo,19
7470,21,Santos,Amarelo,Marcos Rogério Ricci Lopes,21.0,Meio-campo,35
7469,21,Bahia,Amarelo,Hugo Rodallega,23.0,Atacante,40
7469,21,Bragantino,Amarelo,Cleiton Schwengber,18.0,Goleiro,86
7469,21,Bragantino,Amarelo,Aderlan Silva,13.0,Zagueiro,17
7469,21,Bragantino,Amarelo,Gabriel Novaes,35.0,Atacante,89
7469,21,Bragantino,Amarelo,Jadsom,5.0,Meio-campo,26
7471,21,Internacional,Amarelo,Moisés Roberto Barbosa,20.0,Zagueiro,90+4
7471,21,Internacional,Amarelo,Rodrigo Dourado,13.0,Meio-campo,59
7471,21,Internacional,Vermelho,Renzo Saravia,26.0,Zagueiro,72
7471,21,Internacional,Amarelo,Bruno Méndez,22.0,Zagueiro,59
7471,21,Fortaleza,Vermelho,David Corrêa da Fonseca,17.0,Atacante,72
7471,21,Fortaleza,Amarelo,Marcelo da Conceição Benevenuto Malaquias,5.0,Zagueiro,48
7472,21,Sao Paulo,Amarelo,Léo Pelé,16.0,Zagueiro,83
7472,21,Atletico-GO,Amarelo,Willian Maranhão,5.0,Meio-campo,27
7472,21,Atletico-GO,Amarelo,Natanael Batista Pimenta,11.0,Meio-campo,86
7473,21,Corinthians,Vermelho,Gabriel Girotto Franco,5.0,Meio-campo,90+5
7473,21,Corinthians,Amarelo,Gabriel Girotto Franco,5.0,Meio-campo,90+5
7474,21,Flamengo,Amarelo,Rodrigo Caio,3.0,Zagueiro,90+3
7474,21,Flamengo,Amarelo,Mauricio Isla,44.0,Zagueiro,62
7474,21,Gremio,Amarelo,Vanderson de Oliveira Campos,35.0,Zagueiro,70
7474,21,Gremio,Amarelo,Miguel Borja,9.0,Atacante,41
7474,21,Flamengo,Amarelo,Bruno Henrique,27.0,Atacante,84
7474,21,Gremio,Amarelo,Mateus Sarará,49.0,Meio-campo,85
7474,21,Gremio,Amarelo,Thiago dos Santos,5.0,Meio-campo,47
7475,21,Cuiaba,Amarelo,Rafael Elias,9.0,Atacante,63
7475,21,Fluminense,Amarelo,Gustavo Nonato Santana,8.0,Meio-campo,48
7475,21,Cuiaba,Vermelho,Marllon Borges,3.0,Zagueiro,90+7
7475,21,Cuiaba,Amarelo,Yesus Cabrera,20.0,Meio-campo,90+9
7475,21,Fluminense,Amarelo,Lucca Borges de Brito,7.0,Meio-campo,90+1
7451,19,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,6.0,Zagueiro,75
7451,19,Sao Paulo,Amarelo,Robert Arboleda,5.0,Zagueiro,44
7451,19,Sao Paulo,Amarelo,João Miranda de Souza Filho,22.0,Zagueiro,50
7451,19,America-MG,Amarelo,Mauro Zárate,99.0,Atacante,65
7476,22,Chapecoense,Amarelo,Anderson Jordan,55.0,Zagueiro,44
7476,22,Chapecoense,Vermelho,Anderson Jordan,55.0,Zagueiro,68
7476,22,Chapecoense,Amarelo,Moisés Ribeiro Santos,5.0,Meio-campo,34
7476,22,Chapecoense,Amarelo,Guilherme Natan de Lima,32.0,Meio-campo,54
7477,22,Corinthians,Amarelo,Fagner,23.0,Zagueiro,34
7477,22,Palmeiras,Amarelo,Patrick de Paula,5.0,Meio-campo,32
7478,22,Sao Paulo,Amarelo,João Miranda de Souza Filho,22.0,Zagueiro,67
7478,22,Atletico-MG,Amarelo,Cláudio Rodrigues Gomes,2.0,Meio-campo,39
7479,22,America-MG,Amarelo,Ademir,10.0,Meio-campo,25
7479,22,Flamengo,Amarelo,Matheuzinho,34.0,Zagueiro,65
7480,22,Internacional,Amarelo,Víctor Cuesta,15.0,Zagueiro,90
7480,22,Bahia,Amarelo,Gilberto Oliveira Souza Junior,9.0,Atacante,37
7480,22,Internacional,Amarelo,Heitor Rodrigues da Fonseca,2.0,Zagueiro,27
7480,22,Bahia,Amarelo,Lucas Mugni,19.0,Meio-campo,19
7481,22,Fluminense,Amarelo,Matheus Martinelli,38.0,Meio-campo,74
7481,22,Bragantino,Amarelo,Gabriel Novaes,35.0,Atacante,34
7481,22,Fluminense,Amarelo,Gustavo Nonato Santana,8.0,Meio-campo,32
7481,22,Bragantino,Amarelo,Léo Realpe,2.0,Zagueiro,20
7482,22,Juventude,Amarelo,Marcos Vinicios,77.0,Meio-campo,55
7482,22,Juventude,Amarelo,William Matheus,66.0,Zagueiro,50
7482,22,Juventude,Amarelo,Vitor Mendes,34.0,Zagueiro,53
7484,22,Athletico-PR,Amarelo,Ivaldo,27.0,Zagueiro,67
7484,22,Gremio,Amarelo,Rafinha,13.0,Zagueiro,90+3
7484,22,Gremio,Amarelo,Miguel Borja,9.0,Atacante,66
7484,22,Gremio,Amarelo,Mateus Sarará,49.0,Meio-campo,90+4
7484,22,Gremio,Amarelo,Douglas Costa,10.0,Meio-campo,90+1
7484,22,Gremio,Amarelo,Ruan Tressoldi,44.0,Zagueiro,65
7483,22,Sport,Amarelo,Pedro Henrique,33.0,Zagueiro,73
7483,22,Sport,Amarelo,Sabino,35.0,Zagueiro,48
7483,22,Fortaleza,Amarelo,Lucas Crispim,10.0,Meio-campo,84
7483,22,Sport,Amarelo,José Welison,14.0,Meio-campo,90
7483,22,Sport,Amarelo,Hayner,2.0,Zagueiro,55
7483,22,Sport,Amarelo,Hernanes,8.0,Meio-campo,35
7483,22,Fortaleza,Amarelo,Felipe,15.0,Meio-campo,74
7485,22,Atletico-GO,Amarelo,André Luis,7.0,Meio-campo,30
7485,22,Cuiaba,Amarelo,Camilo Reijers,17.0,Meio-campo,70
7485,22,Cuiaba,Amarelo,Auremir Evangelista dos Santos,5.0,Meio-campo,18
7485,22,Cuiaba,Amarelo,Max Alves,20.0,Meio-campo,73
7485,22,Cuiaba,Amarelo,João Lucas,2.0,Zagueiro,53
7486,23,America-MG,Amarelo,Patric Cabral Lalau,29.0,Zagueiro,39
7486,23,Cuiaba,Amarelo,Paulo Marcos de Jesus Ribeiro,4.0,Zagueiro,81
7486,23,America-MG,Amarelo,Alexandre Egea,30.0,Meio-campo,33
7487,23,Fortaleza,Amarelo,Éderson,13.0,Meio-campo,89
7487,23,Atletico-GO,Amarelo,Willian Maranhão,5.0,Meio-campo,70
7487,23,Atletico-GO,Amarelo,João Paulo,10.0,Meio-campo,33
7487,23,Atletico-GO,Amarelo,Igor Aquino da Silva,6.0,Zagueiro,90+3
7487,23,Atletico-GO,Amarelo,Fernando Miguel Kaufmann,1.0,Goleiro,56
7489,23,Atletico-MG,Amarelo,Guilherme Arana,13.0,Zagueiro,60
7489,23,Atletico-MG,Amarelo,Matías Zaracho,15.0,Meio-campo,27
7489,23,Internacional,Amarelo,Rodrigo Dourado,13.0,Meio-campo,43
7489,23,Atletico-MG,Amarelo,Junior Alonso,3.0,Zagueiro,90+4
7489,23,Atletico-MG,Amarelo,Ignacio Fernández,26.0,Meio-campo,51
7489,23,Internacional,Amarelo,Víctor Cuesta,15.0,Zagueiro,88
7490,23,Flamengo,Amarelo,Giorgian De Arrascaeta,14.0,Meio-campo,56
7490,23,Athletico-PR,Amarelo,Nicolas,8.0,Meio-campo,51
7490,23,Flamengo,Amarelo,Mauricio Isla,44.0,Zagueiro,72
7490,23,Athletico-PR,Amarelo,Nicolás Hernández,2.0,Zagueiro,90+4
7491,23,Sao Paulo,Amarelo,Antonio Galeano,27.0,Meio-campo,68
7491,23,Chapecoense,Amarelo,Leonardo da Silva Gomes,16.0,Meio-campo,20
7492,23,Juventude,Amarelo,Jadson,16.0,Meio-campo,78
7492,23,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,43.0,Atacante,73
7493,23,Gremio,Amarelo,Antônio Josenildo Rodrigues de Oliveira,26.0,Zagueiro,72
7493,23,Gremio,Amarelo,Mathías Villasanti,21.0,Meio-campo,90+5
7493,23,Sport,Amarelo,Everaldo,37.0,Meio-campo,72
7496,24,Bahia,Vermelho,Lucas Araújo,34.0,Meio-campo,45+2
7496,24,Bahia,Amarelo,Lucas Araújo,34.0,Meio-campo,42
7497,24,Chapecoense,Amarelo,Keiller,1.0,Goleiro,89
7497,24,Atletico-MG,Amarelo,Nathan Silva,40.0,Zagueiro,68
7497,24,Chapecoense,Amarelo,Renê Júnior,23.0,Meio-campo,44
7498,24,Atletico-GO,Amarelo,Zé Roberto,9.0,Atacante,61
7498,24,Athletico-PR,Amarelo,Ivaldo,27.0,Zagueiro,90+1
7498,24,Athletico-PR,Amarelo,David Terans,80.0,Meio-campo,20
7498,24,Atletico-GO,Amarelo,João Paulo,10.0,Meio-campo,80
7498,24,Atletico-GO,Amarelo,Éder,4.0,Zagueiro,56
7498,24,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,26.0,Meio-campo,57
7499,24,Sport,Amarelo,Everaldo,37.0,Meio-campo,77
7499,24,Juventude,Amarelo,Michel Macedo Rocha Machado,88.0,Zagueiro,67
7499,24,Sport,Amarelo,Hernanes,8.0,Meio-campo,85
7499,24,Juventude,Amarelo,Wagner Ferreira dos Santos,20.0,Meio-campo,90+3
7500,24,Ceara,Amarelo,Marlon,25.0,Meio-campo,82
7500,24,Ceara,Amarelo,Luiz Otávio,13.0,Zagueiro,41
7500,24,Internacional,Amarelo,Renzo Saravia,26.0,Zagueiro,55
7500,24,Ceara,Amarelo,Igor Inocêncio de Oliveira,2.0,Zagueiro,90+2
7500,24,Ceara,Amarelo,Vinícius,29.0,Meio-campo,69
7500,24,Ceara,Amarelo,Bruno Pacheco,6.0,Zagueiro,24
7500,24,Internacional,Amarelo,Moisés Roberto Barbosa,20.0,Zagueiro,27
7501,24,Bragantino,Amarelo,Jadsom,5.0,Meio-campo,45
7501,24,Flamengo,Amarelo,Bruno Henrique,27.0,Meio-campo,44
7501,24,Flamengo,Amarelo,Kenedy,33.0,Meio-campo,90+4
7501,24,Flamengo,Amarelo,Andreas Pereira,18.0,Meio-campo,28
7504,24,Gremio,Amarelo,Thiago dos Santos,5.0,Meio-campo,13
7504,24,Cuiaba,Amarelo,Alan Empereur,4.0,Zagueiro,21
7504,24,Gremio,Amarelo,Diego Churín,19.0,Atacante,87
7504,24,Cuiaba,Amarelo,Lucas Ramon Batista Silva,13.0,Zagueiro,88
7502,24,Fluminense,Amarelo,Fred,9.0,Atacante,76
7502,24,Fortaleza,Amarelo,Marcelo da Conceição Benevenuto Malaquias,5.0,Zagueiro,44
7502,24,Fluminense,Amarelo,Luiz Henrique,34.0,Atacante,45+7
7502,24,Fortaleza,Amarelo,Ángelo Henríquez,19.0,Atacante,33
7503,24,America-MG,Amarelo,Patric Cabral Lalau,29.0,Zagueiro,85
7503,24,Palmeiras,Amarelo,Felipe Melo,30.0,Meio-campo,90+2
7503,24,Palmeiras,Amarelo,Gabriel Menino,25.0,Meio-campo,15
7503,24,America-MG,Amarelo,Eduardo,3.0,Zagueiro,49
7503,24,Palmeiras,Amarelo,Jorge Marco de Oliveira Moraes,6.0,Meio-campo,60
7505,24,Sao Paulo,Amarelo,Welington,34.0,Zagueiro,74
7505,24,Santos,Amarelo,Danilo Boza,22.0,Zagueiro,80
7505,24,Santos,Amarelo,Vinicius Balieiro,17.0,Zagueiro,33
7505,24,Sao Paulo,Amarelo,Martín Benítez,8.0,Meio-campo,90+5
7505,24,Santos,Amarelo,Marcos Guilherme,23.0,Meio-campo,90+3
7505,24,Santos,Amarelo,Marinho,11.0,Atacante,77
7506,25,Fluminense,Amarelo,John Kennedy,23.0,Atacante,81
7506,25,Atletico-GO,Amarelo,Ronald Pereira Martins,11.0,Meio-campo,45
7506,25,Fluminense,Amarelo,Luccas Claro,4.0,Zagueiro,87
7506,25,Atletico-GO,Amarelo,Éder,4.0,Zagueiro,67
7507,25,Ceara,Amarelo,Bruno Pacheco,6.0,Zagueiro,90+1
7507,25,Ceara,Amarelo,Geovane,21.0,Meio-campo,30
7507,25,Atletico-MG,Amarelo,Jair Rodrigues Júnior,8.0,Meio-campo,47
7507,25,Ceara,Amarelo,Messias Rodrigues da Silva Júnior,3.0,Zagueiro,45+8
7508,25,Sport,Amarelo,Paulinho Moccelin,94.0,Atacante,82
7508,25,Sport,Amarelo,Sander Henrique Bortolotto,56.0,Zagueiro,83
7508,25,Sport,Amarelo,Marcão,77.0,Meio-campo,55
7509,25,Flamengo,Amarelo,Rodrigo Caio,3.0,Zagueiro,45+1
7509,25,Fortaleza,Vermelho,Ronald,14.0,Meio-campo,68
7509,25,Flamengo,Amarelo,Victor Vinícius Coelho Santos,11.0,Meio-campo,37
7510,25,Athletico-PR,Amarelo,Nikão,11.0,Meio-campo,77
7510,25,Bahia,Amarelo,Danilo Fernandes,21.0,Goleiro,79
7510,25,Bahia,Amarelo,Luiz Otávio da Silva Santos,3.0,Zagueiro,90+5
7511,25,Bragantino,Amarelo,Fabrício Bruno,14.0,Zagueiro,62
7511,25,Palmeiras,Amarelo,Gabriel Veron,27.0,Atacante,72
7511,25,Bragantino,Amarelo,Aderlan Silva,13.0,Zagueiro,48
7512,25,Juventude,Amarelo,Marcos Vinicios,77.0,Atacante,87
7512,25,Juventude,Amarelo,William Matheus,66.0,Zagueiro,71
7512,25,Juventude,Amarelo,Paulo Bóia,11.0,Atacante,49
7512,25,America-MG,Amarelo,Alexandre Egea,30.0,Meio-campo,88
7512,25,America-MG,Amarelo,Ademir,10.0,Meio-campo,21
7512,25,Juventude,Amarelo,Rafael Forster,12.0,Zagueiro,81
7512,25,Juventude,Amarelo,Dawhan,78.0,Meio-campo,50
7512,25,Juventude,Amarelo,Jadson,16.0,Meio-campo,20
7512,25,America-MG,Amarelo,Ricardo Silva,45.0,Zagueiro,45+1
7513,25,Internacional,Amarelo,Matheus Cadorini,18.0,Atacante,70
7513,25,Chapecoense,Amarelo,Anderson Jordan,55.0,Zagueiro,65
7513,25,Internacional,Amarelo,Moisés Roberto Barbosa,20.0,Zagueiro,90
7513,25,Internacional,Amarelo,Daniel,42.0,Goleiro,16
7514,25,Gremio,Vermelho,Rafinha,13.0,Meio-campo,90+8
7514,25,Santos,Amarelo,Diego Tardelli,99.0,Atacante,90+6
7514,25,Santos,Amarelo,Léo Baptistão,9.0,Atacante,45+1
7514,25,Gremio,Amarelo,Lucas Silva Borges,16.0,Meio-campo,67
7514,25,Gremio,Amarelo,Douglas Costa,10.0,Meio-campo,45+2
7514,25,Gremio,Amarelo,Antônio Josenildo Rodrigues de Oliveira,26.0,Zagueiro,9
7514,25,Santos,Amarelo,Carlos Andrés Sánchez,7.0,Meio-campo,90+6
7514,25,Santos,Amarelo,Felipe Jonatan,3.0,Zagueiro,90+3
7514,25,Gremio,Amarelo,Rafinha,13.0,Meio-campo,72
7514,25,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,47
7514,25,Gremio,Amarelo,Thiago dos Santos,5.0,Meio-campo,32
7515,25,Cuiaba,Amarelo,Jonathan Cafú,22.0,Atacante,87
7515,25,Sao Paulo,Amarelo,Igor Gomes,26.0,Zagueiro,47
7515,25,Cuiaba,Amarelo,Auremir Evangelista dos Santos,5.0,Meio-campo,90
7515,25,Sao Paulo,Amarelo,Marquinhos,47.0,Atacante,90+1
7516,26,Bragantino,Amarelo,Eric dos Santos Rodrigues,16.0,Meio-campo,22
7516,26,Atletico-GO,Amarelo,Arnaldo Manoel de Almeida,2.0,Zagueiro,38
7516,26,Atletico-GO,Amarelo,Willian Maranhão,5.0,Meio-campo,8
7516,26,Bragantino,Vermelho,Eric dos Santos Rodrigues,16.0,Meio-campo,29
7516,26,Bragantino,Amarelo,Léo Ortiz,3.0,Zagueiro,84
7516,26,Atletico-GO,Amarelo,Janderson,20.0,Atacante,76
7516,26,Atletico-GO,Amarelo,Ronald Pereira Martins,11.0,Meio-campo,33
